title,url
Data Analisa dan Monitoring Pemberitaan di Media Massa Tahun 2018,/dataset/data-analisa-dan-monitoring-pemberitaan-di-media-masa
Data Gerobak Motor (Germor),/dataset/data-gerobak-motor-germor
Data Daftar Prasarana Jalan Lingkungan,/dataset/data-daftar-prasarana-jalan-lingkungan
Data Jumlah Sekolah Sudis Pendidikan Wilayah II Kota Adm Jakarta Barat,/dataset/jumlah-sekolah-sudis-pendidikan-wilayah-ii-kota-adm-jakarta-barat
Data Teknologi Tepat Guna dan Hasil Produk Teknologi Tepat Guna Kota Administ...,/dataset/data-teknologi-tepat-guna-dan-hasil-produk-teknologi-tepat-guna-jakarta-barat
Data Pencapaian Peserta KB Aktif Kota Adm Jakarta Barat,/dataset/data-pencapaian-peserta-kb-aktif-kota-adm-jakarta-barat
Data Pusat Kegiatan Belajar Masyarakat (PKBM) Sudis Pendidikan Wilayah I Kota...,/dataset/data-pkbm-sudis-pendidikan-wilayah-i-kota-adm-jakarta-barat
Data Pendidikan Anak Usia Dini Suku Dinas Pendidikan Wilayah I Kota Administr...,/dataset/data-paud-suku-dinas-pendidikan-wilayah-i-kota-adm-jakarta-barat
Data Prestasi Posyantek Kota Administrasi Jakarta Barat,/dataset/data-prestasi-posyantek-kota-administrasi-jakarta-barat
Data Objek Wajib Pajak Reklame Perwilayah DKI Jakarta,/dataset/data-objek-wajib-pajak-reklame-perwilayah-dki-jakarta
Data Objek Wajib Pajak BPHTB Perwilayah DKI Jakarta,/dataset/data-objek-wajib-pajak-bphtb-perwilayah-dki-jakarta
Data Objek Wajib Pajak Kendaraan Bermotor Perwilayah DKI Jakarta,/dataset/data-objek-wajib-pajak-kendaraan-bermotor-perwilayah-dki-jakarta
Data Program Dinas Sosial Tahun 2018,/dataset/data-program-dinas-sosial
Data Penduduk Kota Administrasi Jakarta Pusat Tahun 2018,/dataset/data-penduduk-kota-administrasi-jakarta-pusat-tahun-2018-1
Data Panti Sosial Dinas Sosial Provinsi DKI Jakarta Tahun 2018,/dataset/data-panti-sosial-dinas-sosial-provinsi-dki-jakarta
Data Penyandang Masalah Kesejahteraan Sosial (PMKS),/dataset/data-penyandang-masalah-kesejahteraan-sosial-pmks
Data Penerimaan Perjenis Pajak Daerah Terhadap Total APBD Tahun 2017,/dataset/data-penerimaan-perjenis-pajak-daerah-terhadap-total-apbd-2017
Data Judul Berita yang di Publish pada Website Berita Resmi Pemprov DKI Jakar...,/dataset/data-judul-berita-yang-di-publish-pada-website-berita-resmi-pemprov-dki-jakarta-tahun-2016
Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahu...,/dataset/data-video-yang-di-publish-pada-website-berita-resmi-pemprov-dki-jakarta-tahun-2016
Data Emisi Cerobong Tahun 2017,/dataset/data-emisi-cerobong-tahun-2017
Data Agenda Kegiatan Pejabat Provinsi DKI Jakarta yang Ditampilkan pada Websi...,/dataset/data-agenda-kegiatan-pejabat-tahun-2016
Data Video yang di Publish pada Website Berita Resmi Pemprov DKI Jakarta Tahu...,/dataset/data-video-yang-di-publish-pada-website-berita-resmi-pemprov-dki-jakarta-tahun-2015
Data Rekapitulasi Data Penertiban Satpol PP Kota Administrasi Jakarta Barat,/dataset/rekapitulasi-data-penertiban-tawuran-satpol-pp-kota-administrasi-jakarta-barat
Data Prestasi dan Penghargaan Kota Administrasi Jakarta Barat,/dataset/data-prestasi-penghargaan
Data Gedung Bangunan Bersejarah Kota Administrasi Jakarta Barat,/dataset/data-gedung-bangunan-bersejarah
Data Status Akreditasi Satuan Pendidikan,/dataset/data-status-akreditasi-satuan-pendidikan
Data Produksi Pertanian,/dataset/data-produksi-pertanian
Data Daftar Nama Dokter Hewan Praktek di Wilayah Jakarta Barat,/dataset/daftar-nama-dokter-hewan-praktek-di-wilayah-jakarta-barat
Data Daftar Nama Perusahaan Obat Hewan di Wilayah Kota Administrasi Jakarta B...,/dataset/daftar-nama-perusahaan-obat-hewan-di-wilayah-kota-adm-jakarta-barat
Data Jumlah Siswa dan Guru Sekolah Menengah Kejuruan (SMK),/dataset/data-jumlah-siswa-dan-guru-sekolah-menengah-kejuruan-smk
Data Jumlah Siswa dan Guru Sekolah Menengah Atas (SMA),/dataset/data-jumlah-siswa-dan-guru-sekolah-menengah-atas-sma
Data Jumlah Siswa dan Guru Sekolah Menengah Pertama (SMP),/dataset/data-jumlah-siswa-dan-guru-sekolah-menengah-pertama-smp
Data Jumlah Siswa dan Guru Sekolah Dasar (SD),/dataset/data-jumlah-siswa-dan-guru-sekolah-dasar
Data Organisasi Kemasyarakatan / LSM Kota Administrasi Jakarta Barat,/dataset/organisasi-kemasyarakatan-lsm-kota-administrasi-jakarta-barat
Data PHL Kantor Walikota Jakarta Barat,/dataset/data-phl-kantor-walikota-jakarta-barat
Data Lokasi Rawan Kebakaran Kota Administrasi Jakarta Barat,/dataset/data-lokasi-rawan-kebakaran-kota-administrasi-jakarta-barat
Data Prestasi MTQ STQ Kota Administrasi Jakarta Barat,/dataset/data-prestasi-mtq-stq-kota-administrasi-jakarta-barat
Data Rekapitulasi Penyandang Masalah Kesejahteraan Sosial (PMKS) Kota Adminis...,/dataset/rekapitulasi-pmks-kota-adm-jakarta-barat-tahun-2017
Data Jumlah Mini Market Kota Administrasi Jakarta Barat,/dataset/data-jumlah-mini-market
Data Mini Market dan Pasar Swalayan,/dataset/data-mini-market-dan-pasar-swalayan
Data Nama dan Alamat Hotel Kota Administrasi Jakarta Barat Tahun 2017,/dataset/data-nama-dan-alamat-hotel
Data Rekapitulasi Usaha Pariwisata,/dataset/data-rekapitulasi-data-usaha-pariwisata
Data Potensi Usaha Pariwisata Kota Administrasi Jakarta Barat Tahun 2017,/dataset/data-potensi-usaha-pariwisata-jakarta-barat
Data Pelaksanaan Acara Seremonial Pimpinan,/dataset/data-pelaksanaan-acara-seremonial-pimpinan
Data Lokasi Sementara Usaha Mikro/ Pedagang Kaki Lima Kota Administrasi Jakar...,/dataset/lokasi-sementara-usaha-mikro-pkl-jakbar-tahun-2017
Data Kegiatan Camat Kota Administrasi Jakarta Barat Tahun 2017,/dataset/data-kegiatan-camat-kota-administrasi-jakarta-barat-tahun-2017
Data Rekapitulasi Kartu Keluarga Kota Administrasi Jakarta Barat,/dataset/rekapitulasi-data-kartu-keluarga-kota-administrasi-jakarta-barat-tahun-2016
Data Pengujian Kendaraan Bermotor 2017,/dataset/data-pengujian-kendaraan-bermotor-kpi
Data Penindakan Pelanggaran Lalu Lintas dan Angkutan Jalan Tahun 2017,/dataset/data-pelanggaran-lalu-lintas-tahun-2017
Data Penumpang Bus Sekolah Tahun 2017,/dataset/data-penumpang-bus-sekolah-kpi
Data Jumlah Koperasi Menurut Jenisnya di Wilayah Kota Administrasi Jakarta Barat,/dataset/data-jumlah-koperasi-menurut-jenisnya
Data Usaha Perpasaran BUMD di wilayah Kota Administrasi Jakarta Barat,/dataset/data-usaha-perpasaran-bumd
Data Lokasi Binaan Pedagang Kota Administrasi Jakarta Barat,/dataset/data-lokasi-binaan-pedagang
Data Kawasan Hutan Kota Wilayah Kota Administrasi Jakarta Barat,/dataset/data-kawasan-hutan-kota
Data Rekapitulasi Pengaduan Masyarakat Kota Administrasi Jakarta Barat Tahun ...,/dataset/data-pengaduan-masyarakat-tahun-2017
Data Rekapitulasi Tindak Lanjut Pengaduan Masyarakat Kota Administrasi Jakart...,/dataset/data-pengaduan-masyarakat-yang-sudah-di-tindak-lanjuti-tahun-2017
Data Jumlah Penduduk Semester I Tahun 2017 Kota Administrasi Jakarta Barat,/dataset/jumlah-penduduk-semester-i-tahun-2017-kota-administrasi-jakarta-barat
Data Rumah Dinas Camat dan Lurah Kota Administrasi Jakarta Barat Tahun 2017,/dataset/data-rumah-dinas-camat-dan-lurah-jakarta-barat-tahun-2017
Data Lampu Dinas Kehutanan,/dataset/data-lampu-dinas-kehutanan
Data Kendaraan Dinas Kehutanan Tahun 2015-2017,/dataset/data-kendaraan-dinas-kehutanan
Data rekapiulasi Jumlah Surat Gubernur Provinsi DKI Jakarta Tahun 2017,/dataset/rekap-surat-gubernur-provinsi-dki-jakarta-tahun-2017
Data RW Kumuh,/dataset/data-rw-kumuh
Data Rekapitulasi Jumlah Surat Wakil Gubernur Tahun 2016 - 2017,/dataset/data-surat-wakil-gubernur-tahun-2016-2017
Data Inventaris Barang Badan Pelayanan Pengadaan Barang Jasa Tahun 2016,/dataset/data-inventaris-barang-badan-pelayanan-pengadaan-barang-jasa
Data Laporan Realisasi Anggaran Kota Administrasi Jakarta Barat Tahun 2017,/dataset/laporan-realisasi-anggaran-jakbar-tahun-2017
Data Peraturan Gubernur Tahun 2017,/dataset/peraturan-gubernur-periode-2017
Data Daftar Alamat Unit Pelayanan Pajak di DKI Jakarta,/dataset/daftar-alamat-unit-pelayanan-pajak-di-dki-jakarta
Data Prakiraan Cuaca Wilayah Provinsi DKI Jakarta Tahun 2017,/dataset/data-prakiraan-cuaca-wilayah-provinsi-dki-jakarta-tahun-2017
Data Kendaraan Dinas Operasional Anorganik atau Bak Hijau Tahun 2017,/dataset/kendaraan-dinas-operasional-anorganik-atau-bak-hijau
Data Perizinan Pariwisata Tahun 2017,/dataset/data-perizinan-pariwisata-tahun-2017
Data Pegawai Harian Lepas atau Penyedia Jasa Lainnya Orang Perorangan  Dinas ...,/dataset/pegawai-harian-lepas-atau-penyedia-jasa-lainnya-orang-perorangan-dinas-lingkungan-hidup-tahun-2017
Data Kendaraan Dinas Operasional Dinas Lingkungan Hidup Tahun 2017,/dataset/kendaraan-dinas-operasional-dinas-lingkungan-hidup
"Data Lokasi Reduce, Reuse Dan Recycle (3R) Dan Bank Sampah Tahun 2017",/dataset/lokasi-reduce-reuse-dan-recycle-3r-dan-bank-sampah-tahun-2017
Data Hasil Kegiatan Pelayanan Pertanahan Menurut Jenis Pelayanan Tahun 2016,/dataset/data-hasil-kegiatan-pelayanan-pertanahan-menurut-jenis-pelayanan
Data Jalur Hijau,/dataset/data-jalur-hijau
Data Rumah Pompa di Wilayah Kota Administrasi Jakarta Barat,/dataset/data-rumah-pompa
Data Taman,/dataset/data-taman
Data Lokasi Penampungan Sampah Sementara Wilayah Kota Adm. Jakarta Barat,/dataset/data-lokasi-penampungan-sampah-sementara-wilayah-kota-adm-jakarta-barat
Data Kegiatan Yang Memiliki Dokumen Lingkungan Hidup,/dataset/data-kegiatan-yang-memiliki-dokumen-lingkungan-hidup
Data Kantor Jasa Penilai Publik,/dataset/kantor-jasa-penilai-publik
Data Lokasi Sementara Usaha Mikro/ Pedagang Kaki Lima Kota Administrasi Jakar...,/dataset/lokasi-sementara-usaha-mikro-pkl-jakbar-tahun-2016
Data Daftar Prasarana Jalan Wilayah Kota Adm. Jakarta Barat,/dataset/data-daftar-prasarana-jalan-wilayah-kota-adm-jakarta-barat
Data Mall Jakarta,/dataset/data-mall-jakarta
Data Sarana Tempat Ibadah (Masjid) di Wilayah Kota Administrasi Jakarta Barat...,/dataset/data-masjid-kecamatan-cengkareng-kota-adm-jakarta-barat-tahun-2017
Data Pekerjaan Rehabilitasi Sekolah,/dataset/data-pekerjaan-rehabilitasi-sekolah
Data Penjualan dan Pajak BBM di DKI Jakarta,/dataset/data-penjualan-dan-pajak-bbm-di-dki-jakarta-tahun-2016
Data Jumlah Fasilitas Kesehatan KB Kota Administarsi Jakarta Barat,/dataset/data-jumlah-fasilitas-kesehatan-kb-kota-administarsi-jakarta-barat
Data Gedung Kantor Walikota Kota Administrasi Jakarta Barat,/dataset/daftar-nama-gedung-kantor-walikota-kota-adm-jakarta-barat
Data Jumlah Lokasi Lubang Resapan Biopori di Wilayah Kota Administrasi Jakart...,/dataset/jumlah-lokasi-lubang-resapan-biopori-di-wilayah-kota-adm-jakarta-barat-tahun-2017
Data Rekapitulasi Penerima KJP Sudis Pendidikan Kota Administrasi Jakarta Bar...,/dataset/rekapitulasi-penerima-kjp-tahap-i-tahap-ii-sudis-pendidikan-wilayah-ii-kota-adm-jakarta-barat
Data Aset Badan Kesatuan Bangsa dan Politik Provinsi DKI Jakarta,/dataset/data-aset-badan-kesbangpol
Data Genset di Wilayah Jakarta Pusat,/dataset/data-genset-di-wilayah-jakarta-pusat
Data Jumlah Sekolah dan Murid Jakarta Barat Sudis Pendidikan WIlayah I,/dataset/data-jumlah-sekolah-dan-murid-jakarta-barat-sudis-pendidikan-wilayah-i
Data Bantuan Operasional Pendidikan Jakarta Barat Sudis Pendidikan Wilayah I,/dataset/data-bop-jakarta-barat-sudis-pendidikan-wilayah-i
Data Kapal Tradisional Kepulauan Seribu,/dataset/data-kapal-tradisional-kepulauan-seribu
Data Kapal Penumpang Kepulauan Seribu,/dataset/data-kapal-penumpang-kepulauan-seribu
Data Rekapitulasi Jumlah Penerima KJP Tahap I Sudin Pendidikan Wilayah I Kota...,/dataset/data-rekapitulasi-jumlah-penerima-kjp-tahap-i-sudin-pendidikan-wilayah-i-jakarta-barat
Data Rekapitulasi Jumlah Penerima KJP Tahap I dan II Tahun 2017 Sudin Pendidi...,/dataset/sudis-pendidikan-wilayah-ii-kota-administrasi-jakarta-barat-data-kjp-tahap-i-dan-ii
Data Jumlah RT RW dan LMK Kota Administrasi Jakarta Barat,/dataset/data-jumlah-rt-rw-dan-lmk-kota-jakarta-barat
Data Jumlah Sekolah Murid Guru BOP KJP Kementrian Agama Kota Administrasi Jak...,/dataset/data-jumlah-sekolah-murid-guru-bop-kjp-kementrian-agama-kota-administrasi-jakarta-barat
Data Jumlah Personil PPSU Per Kelurahan,/dataset/data-jumlah-personil-ppsu-per-kelurahan-tahun-2017
Data Lokasi dan Jenis Parkir,/dataset/data-lokasi-dan-jenis-parkir
Daftar Penanganan Perlintasan Tak Sebidang DKI Jakarta,/dataset/daftar-penanganan-perlintasan-tak-sebidang-dki-jakarta-2017
Data Penumpang Kereta Api Commuter Line (KCJ) Jabodetabek 2017,/dataset/data-penumpang-kereta-api-commuter-line-kcj-jabodetabek-2017
Data Lembaga Bantuan Hukum,/dataset/data-lembaga-bantuan-hukum
Data Kapal Tradisional,/dataset/data-kapal-tradisional-2017
Data Kunjungan Kerja Tahun 2017,/dataset/data-kunjungan-kerja-biro-hukum
Data Sebaran Lampu Lalu Lintas,/dataset/lampu-lalu-lintas-dki-jakarta-2017
Data Jumlah Armada Bus Sekolah,/dataset/data-jumlah-armada-bus-sekolah
Data Kecelakaan di dalam Koridor Busway,/dataset/kecelakaan-di-koridor-busway
Data Warning Lights,/dataset/data-warning-light-tahun-2017
Data Trayek Bus Sedang,/dataset/data-trayek-bus-sedang
Data Trayek Bus Kecil,/dataset/data-trayek-bus-kecil
Data Audit Gedung Ramah Energi,/dataset/data-audit-gedung-ramah-energi
Data Angkutan Sewa di DKI Jakarta,/dataset/data-angkutan-sewa-di-dki-jakarta-tahun-2013-2017
Data Jumlah Bus Kecil di DKI Jakarta,/dataset/data-jumlah-bus-kecil-di-dki-jakarta
Data Jumlah Bus Sedang di DKI Jakarta,/dataset/data-jumlah-bus-sedang-di-dki-jakarta
Data Jumlah Bus Besar di DKI Jakarta,/dataset/data-perusahaan-dan-armada-angkutan-umum-di-dki-jakarta
Data Hasil Pengawasan Rumah Kost,/dataset/data-hasil-pengawasan-rumah-kost-tahun-2017
Data Personil Satpol PP Provinsi DKI Jakarta,/dataset/data-personil-satpol-pp-provinsi-dki-jakarta
Data Perkembangan Jumlah Armada Bus Sekolah,/dataset/perkembangan-jumlah-armada-bus-sekolah
Data Penerima Kartu Jakarta Pintar,/dataset/data-penerima-kartu-jakarta-pintar
Data Jumlah Penyandang Disabilitas pada Panti Sosial DKI Jakarta,/dataset/data-jumlah-penyandang-disabilitas-pada-panti-sosial-dki-jakarta
Data Disabilitas,/dataset/data-disabilitas
Data Lokasi Titik Rawan Penyandang Masalah Kesejahteraan Sosial (PMKS) di Wil...,/dataset/data-lokasi-titik-rawan-penyandang-masalah-kesejahteraan-sosial-pmks-di-wilayah-provinsi-dki-jakarta
Data Jenis Bantuan Hukum yang Ditangani Bagian Hukum Kota Administrasi Jakart...,/dataset/jenis-bantuan-hukum-yang-ditangani-bagian-hukum-jakbar
Data Daftar Kelurahan Sadar Hukum Kota Administrasi Jakarta Barat,/dataset/kelurahan-sadar-hukum-di-wilayah-kota-adm-jakarta-barat
Data Genset di Wilayah Jakarta Utara,/dataset/data-genset-di-wilayah-jakarta-utara
Data Angkutan Umum Dalam Trayek Wilayah Kota Administrasi Jakarta Barat,/dataset/rute-trayek-aj-sudinhub-jb
Data Rambu Lalu Lintas di Wilayah Jakarta Barat,/dataset/data-rambu-sudinhub-jakbar-2017
Data Rambu Lalu Lintas di Wilayah Jakarta Barat,/dataset/data-rambu-sudinhub-jb-2016
Data Cermin Lalu Lintas di Jakarta Barat,/dataset/data-cemin-lalin-sudinhub-jb-2017
Data Pengurus BUMD Provinsi DKI Jakarta,/dataset/kepengurusan-bumd-provinsi-dki-jakarta
Data Rekapitulasi Stasiun Pengisian Bahan Bakar di DKI Jakarta,/dataset/rekap-stasiun-pengisian-bahan-bakar-di-dki-jakarta
Data Kendaraan Dinas Operasional Tahun 2017 di Lingkungan Sekretariat Daerah ...,/dataset/data-kendaraan-dinas-operasional-tahun-2017-di-lingkungan-sekretariat-darah-provinsi-dki-jakarta
Data Aset Biro Perekonomian,/dataset/data-aset-biro-perekonomian-2017
Data Jumlah Kelahiran Berdasarkan Jenis Kelahiran per Wilayah,/dataset/dki-berdasarkan-jenis-kelahiaran-per-wilayah-tahun-2016
Data Kelahiran Berdasarkan Panjang Badan Bayi,/dataset/dki-kelahiran-berdasarkan-panjang-badan-tahun-2016
Data Titik Kemacetan di Wilayah Jakarta Barat,/dataset/data-titik-kemacetan-2017
Data Cermin Lalu Lintas di Jakarta Barat,/dataset/data-cermin-lalulintas
Data Kelahiran Berdasarkan Urutan Anak Tahun 2016,/dataset/dki-kelahiran-berdasarkan-urutan-anak-tahun-2016
Data Kelahiran Berdasarkan Bulan Kelahiran Tahun 2016,/dataset/dki
Data Sarana dan Prasarana Pendukung Penanggulangan Bencana Balaikota DKI Jakarta,/dataset/data-sarana-dan-prasarana-pendukung-penanggulangan-bencana-balaikota-dki-jakarta
Data Kendaraan Dinas Operasional Suku Dinas Perhubungan,/dataset/data-kdo-sudinhub
Data Kejadian Aksi Anarkis di DKI Jakarta,/dataset/data-kejadian-aksi-anarkis-di-dki-jakarta
Data Lokasi Halte Bus Sekolah,/dataset/data-lokasi-halte-bus-sekolah
Data Nama Penguji UP PKB Jagakarsa,/dataset/data-nama-penguji-up-pkb-jagakarsa
Data Dermaga Kepulauan Seribu,/dataset/data-dermaga-kepulauan-seribu
Data SBNP Sudin Perhubungan Kabupaten Administrasi Kepulauan Seribu,/dataset/data-sbnp-sudin-perhubungan-kabupaten-administrasi-kepulauan-seribu
Data Penertiban Jakarta Barat,/dataset/data-penertiban-sudinhub-jak-bar
Data Penertiban Seksi Pengendalian Operasional Suku Dinas Perhubungan Kota Ad...,/dataset/data-penertiban-dalops-sudinhub-jak-bar
Data Perusahaan dan Armada Bus,/dataset/data-perusahaan-dan-armada-bus-po
Data Trayek Armada Angkutan Per Jenis Kendaraan,/dataset/data-trayek-armada-angkutan-per-jenis-kendaraan
Data Yellowbox Wilayah Kota Administrasi Jakarta Timur,/dataset/data-yellowbox-wilayah-kota-administrasi-jakarta-timur
Data Zebra Cross Wilayah Kota Administrasi Jakarta Timur,/dataset/data-zebra-cross-wilayah-kota-administrasi-jakarta-timur
Data Tarif Retribusi Pengujian Kendaraan Bermotor,/dataset/tarif-retribusi-pengujian-kendaraan-bermotor
Data Jumlah Bus Operator PT Transportasi Jakarta,/dataset/data-jumlah-bus-operator-pt-transportasi-jakarta-tahun-2016-2017-berdasarkan-type-kendaraanya
Data Jumlah Angkutan Umum Berdasarkan Jenis Kendaraan,/dataset/data-jumlah-angkutan-berdasarkan-jenis-kendaraan-tahun-2016-2017-di-wilayah-dki-jakarta
Data Jumlah Taksi di Wilayah DKI Jakarta,/dataset/dat-jumlah-taksi-di-wilayah-dki-jakarta
Data Angkutan Umum Dalam Trayek Wilayah Kota Administrasi Jakarta Timur,/dataset/data-angkutan-umum-dalam-trayek-wilayah-kota-administrasi-jakarta-timur
Data Jumlah Angkutan Lingkungan di Provinsi DKI Jakarta,/dataset/data-jumlah-angkutan-lingkungan-di-provinsi-dki-jakarta
Data Jumlah Angkutan Pariwisata di Provinsi DKI Jakarta,/dataset/data-jumlah-angkutan-pariwisata-di-prov-dki-jakarta
Data Angkutan Orang Tidak Dalam Trayek Wilayah Kota Administrasi Jakarta Timur,/dataset/data-angkutan-orang-tidak-dalam-trayek-wilayah-kota-administrasi-jakarta-timur
Data Lokasi Parkir Elektronik di DKI Jakarta,/dataset/upparkir
Data Jumlah Kendaraan Bermotor Wajib Uji,/dataset/jumlah-kendaraan-bermotor-wajib-uji
Data Pendapatan Retribusi Pengujian Tahun 2017,/dataset/pendapatan-retribusi-pengujian-semester-i-tahun-2017
Data Jumlah Kendaraan Yang Lulus Uji Tahun 2017,/dataset/jumlah-kendaraan-yang-lulus-uji-semester-i-tahun-2017
Data Pegawai Harian Lepas,/dataset/penyedia-jasa-lainnya-perorangan-dinas-cipta-karya-tata-ruang-dan-pertanahan
Daftar Kampung KB di Provinsi DKI Jakarta Tahun 2017,/dataset/daftar-kampung-kb-di-provinsi-dki-jakarta-tahun-2017
Data Rumah Sakit yang Melayani KB Gratis,/dataset/data-rumah-sakit-yang-melayani-kb-gratis
Data Rumah Sakit dan alamat di DKI Jakarta,/dataset/rsdkijakarta-2017-10
Data Wilayah Potensi Banjir Akibat Luapan Sungai,/dataset/data-wilayah-potensi-banjir-akibat-luapan-sungai
Data Pembinaan Kegiatan Usaha Tahun 2017,/dataset/pembinaan-kegiatan-usaha-tahun-2016
Data Kegiatan Usaha Yang Mengikuti PROPER Di Provinsi DKI Jakarta Tahun 2016,/dataset/kegiatan-usaha-yang-mengikuti-proper-di-provinsi-dki-jakarta-tahun-2016
Data Hasil Pengukuran Emisi Sumber Tidak Bergerak Tahun 2016,/dataset/hasil-pengukuran-emisi-sumber-tidak-bergerak-tahun-2016
Data Lokasi Kegiatan Pengelolaan Sampah Mandiri Tahun 2017,/dataset/lokasi-kegiatan-pengelolaan-sampah-mandiri-bulan-april-tahun-2017
Data Rekapitulasi Keadaan Pegawai Dinas Lingkungan Hidup Tahun 2017,/dataset/rekapitulasi-keadaan-pegawai-dinas-lingkungan-hidup-tahun-2017
Data Program dan Kegiatan Dinas Lingkungan Hidup Tahun 2017,/dataset/program-dan-kegiatan-dinas-lingkungan-hidup-tahun-2017
Data Penerimaan Retribusi Dinas Lingkungan Hidup Tahun 2017,/dataset/data-penerimaan-retribusi-dinas-lingkungan-hidup
Data Kendaraan Operasional Dinas Kependudukan dan Pencatatan Sipil,/dataset/disdukcapil-data-kendaraan-operasional-tahun-2017
Data Spesifikasi Lift Balaikota,/dataset/data-spesifikasi-lift-balaikota
Data Hasil Pelaksanaan Bulan Tertib Trotoar Provinsi DKI Jakarta,/dataset/data-hasil-pelaksanaan-bulan-tertib-trotoar-provinsi-dki-jakarta
Data Rekapitulasi Hasil Kegiatan Bulan Tertib Trotoar (BTT),/dataset/data-rekap-hasil-penertiban-bulan-tertib-trotoar
Data Hasil Penertiban Spanduk Provokatif Pilkada Provinsi DKI Jakarta,/dataset/data-hasil-penertiban-spanduk-provokatif-pilkada-provinsi-dki-jakarta-tahun-2017
Data Hasil Penertiban Alat Peraga Kampanye Pilkada DKI Jakarta,/dataset/data-hasil-penertiban-alat-peraga-kampanye-pilkada-dki-jakarta-tahun-2017
Data Pengangkutan Sampah Oleh Kapal Sampah di Waduk Tahun 2017,/dataset/pengangkutan-sampah
Data Trayek Angkutan Jalan di Jakarta Selatan,/dataset/trayek-angkutan-umum-di-kota-jakarta-selatan
Data Layanan Analisa Air Limbah Dan Udara Di Laboratorium Lingkungan Hidup Ta...,/dataset/data-layanan-analisa-air-limbah-dan-udara-di-laboratorium-lingkungan-hidup
Data CCTV di Koridor Busway yang Dikelola Dinas Perhubungan DKI Jakarta,/dataset/data-cctv-dki-jakarta
Data Lampu Penyeberangan Orang,/dataset/data-lampu-penyeberangan-orang
Data Sebaran Lampu Kedip di Provinsi DKI Jakarta,/dataset/data-lampu-kedip-per-wilayah-administrasi
Data Lampu Lalu Lintas per Wilayah Administrasi DKI Jakarta,/dataset/data-lampu-lalu-lintas-per-wilayah-administrasi
Data Pelayanan Kegiatan dan Acara di Balaikota Tahun 2017,/dataset/data-pelayanan-kegiatan-dan-acara-di-balaikota-tahun-2017
Data Realisasi Anggaran Pendapatan dan Belanja Daerah Tahun 2016,/dataset/data-realisasi-anggaran-pendapatan-dan-belanja-daerah-tahun-2016
Data Kegiatan Pelayanan Kerumahtanggaan Tahun 2017,/dataset/data-kegiatan-pelayanan-kerumahtanggaan-tahun-2017
Data Kunjungan Daya Tarik Wisata di DKI Jakarta,/dataset/data-kunjungan-daya-tarik-wisata-di-dki-jakarta
Data Tabel Capaian Laporan Kinerja Instansi Pemerintah Provinsi DKI Jakarta T...,/dataset/tabel-capaian-laporan-kinerja-instansi-pemerintah-provinsi-dki-jakarta-tahun-2016
Data Kunjungan Wisatawan Mancanegara ke Jakarta,/dataset/kunjungan-wisatawan-mancanegara-ke-jakarta
Data Kunjungan Wisatawan Nusantara ke Destinasi Wisata di DKI Jakarta,/dataset/data-kunjungan-wisatawan-nusantara-ke-destinasi-wisata-di-dki-jakarta
Data Jumlah Perbandingan Laki-laki dan Wanita,/dataset/jumlah-perbandingan-sex-ratio-antara-laki-laki-dan-wanita-di-dki-jakarta
Data Jadwal Pengawasan Bidang Investigasi,/dataset/data-jadwal-pengawasan-bidang-investigasi
Data Peraturan Gubernur Tahun 2015,/dataset/data-peraturan-gubernur-tahun-2015
Data Hasil Pengujian Kualitas Air Sumur Provinsi DKI Jakarta Tahun 2015,/dataset/data-hasil-pengujian-kualitas-air-sumur-provinsi-dki-jakarta
Data Hasil Penertiban Minuman Keras Satpol PP Jakarta Utara.,/dataset/data-hasil-penertiban-minuman-keras-satpol-pp-jakarta-utara
Data Komoditi Barang Impor,/dataset/data-komoditi-barang-impor-tahun-2016
Data Peraturan Gubernur Tahun 2014,/dataset/data-peraturan-gubernur-tahun-2014
Data Realisasi Anggaran Satpol PP Provinsi DKI Jakarta Tahun 2014-2015,/dataset/data-realisasi-anggaran-satpol-pp-provinsi-dki-jakarta-tahun-2014-2015
Data Jumlah Penduduk Usia Tenaga Kerja per Kelurahan,/dataset/data-jumlah-penduduk-usia-tenaga-kerja-per-kelurahan
Data Peraturan Gubernur Tahun 2016,/dataset/data-peraturan-gubernur-tahun-2016
Data Jumlah Penduduk Pengangguran,/dataset/data-jumlah-penduduk-pengangguran
Data Rekapitulasi Kunjungan Tamu Daerah Ke Satpol PP Provinsi DKI Jakarta Tah...,/dataset/data-rekapitulasi-kunjungan-tamu-daerah-ke-satpol-pp-provinsi-dki-jakarta-tahun-2017
Data Hasil Sidang Tindak Pidana Ringan Penegakan Peraturan Daerah Tahun 2017,/dataset/data-hasil-sidang-tindak-pidana-ringan-penegakan-peraturan-daerah-tahun-2017
Data Realisasi Anggaran Satpol PP Provinsi DKI Jakarta Tahun 2016-2017,/dataset/data-realisasi-anggaran-satpol-pp-provinsi-dki-jakarta-tahun-2016-2017
Data Jadwal Fogging Balaikota Tahun 2017,/dataset/data-jadwal-fogging-balaikota-tahun-2017
Data Jumlah Pencatatan Kematian Penduduk pada Akta Kematian,/dataset/data-jumlah-pencatatan-kematian-penduduk-pada-akta-kematian
Data APBD Provinsi DKI Jakarta Tahun 2017,/dataset/data-apbd-provinsi-dki-jakarta-tahun-2017
